"empresa_id","sector","tamanio","personal","ventas","gasto_innov","innov_producto","innov_proceso","inv_ID","uso_TIC","exporta"
286,"Servicios","Micro",9,393.398016062565,30.0196583621196,0,0,10.4558856642746,"Bajo",0
287,"Servicios","Pequeña",18,610.33843876794,41.3935257332688,1,0,19.24050397975,"Alto",0
288,"Servicios","Pequeña",34,3701.68675319292,8.82930131591302,0,0,4.0783766983347,"Bajo",0
289,"Servicios","Pequeña",15,4283.99419621564,337.180731370515,1,0,155.572617385714,"Bajo",0
290,"Comercio","Grande",342,282705.268019345,5763.85557167092,0,0,1769.07225812197,"Bajo",1
291,"Servicios","Grande",649,215522.911818698,10794.9552005981,0,1,4795.30342140922,"Alto",0
292,"Servicios","Micro",5,171.473998716101,2.86618346031412,0,0,0.866003879075863,"Medio",0
293,"Servicios","Pequeña",45,1482.05057147425,19.8268362557914,0,0,4.10244879822384,"Medio",0
294,"TIC","Micro",4,551.812032073949,36.3428267598026,0,1,12.425192257617,"Alto",0
295,"Comercio","Mediana",85,6105.7198268827,153.42550913565,1,1,51.6252737025548,"Medio",1
296,"TIC","Micro",2,495.375674279336,15.8815272253154,1,1,6.6131005409607,"Alto",0
297,"TIC","Pequeña",20,3238.26513118318,65.4133961032407,1,1,18.2676942234038,"Medio",1
298,"Servicios","Pequeña",22,2459.58215824794,120.238632234001,1,1,38.640619429031,"Alto",0
299,"Servicios","Micro",3,469.082635908853,0.01,0,0,0.00300420727577612,"Alto",0
300,"Comercio","Pequeña",36,1240.47678161878,41.8510827186184,0,0,18.9559711191684,"Bajo",0
301,"Comercio","Micro",5,220.454776426777,3.79292697081701,1,0,1.3335383670665,"Bajo",0
302,"Servicios","Micro",8,112.120221671648,6.3767974627562,0,1,1.37540320562723,"Bajo",0
303,"Comercio","Pequeña",27,1173.74484729953,33.3086880347381,0,0,12.2041952459026,"Medio",0
304,"Comercio","Pequeña",15,3544.01261324529,0.01,0,1,0.00248677817485946,"Bajo",0
305,"Comercio","Pequeña",29,3029.5227013994,0.01,0,1,0.00509150475274541,"Bajo",0
306,"Comercio","Grande",558,167912.110697944,0.01,0,1,0.00388609173128867,"Bajo",1
307,"Servicios","Micro",2,414.995075878687,0.01,1,1,0.0047395083324429,"Bajo",0
308,"Servicios","Micro",1,483.074839506298,17.8170340284268,1,1,8.32858424917717,"Medio",0
309,"Comercio","Mediana",169,28193.4447819367,795.024625823287,0,0,300.923887783609,"Bajo",0
310,"Comercio","Mediana",99,36667.5246332306,1598.13081071088,0,0,467.524602682429,"Medio",0
311,"Servicios","Pequeña",18,1313.95779503509,0.01,0,1,0.00449997043961169,"Medio",0
312,"Comercio","Mediana",101,20973.5126199666,548.237784992639,0,1,142.632547125365,"Bajo",0
313,"Comercio","Micro",2,72.4562551826239,1.76895783703919,0,1,0.482911346907321,"Bajo",0
314,"Servicios","Mediana",80,11864.9166217074,108.204534819421,0,0,22.5627861004657,"Bajo",0
315,"Servicios","Mediana",119,9467.22733904608,0.01,0,0,0.00329425669887315,"Bajo",1
316,"TIC","Pequeña",39,2288.74335579576,144.740593735279,1,0,59.6385500460878,"Alto",1
317,"TIC","Pequeña",39,2584.87543894953,178.810565429512,1,1,86.5186774621345,"Alto",0
318,"Servicios","Pequeña",22,3353.71453873813,109.227015308355,1,1,30.6061858122921,"Medio",0
319,"Servicios","Micro",8,368.178623961285,7.71011190436021,0,1,3.72128352439556,"Bajo",0
320,"TIC","Micro",1,247.942231276543,7.13257083698564,0,0,3.08988226876375,"Alto",0
321,"TIC","Mediana",144,61806.3024465899,3590.08557178178,0,1,1633.02553438228,"Alto",1
322,"Servicios","Pequeña",17,3634.04501357581,141.167009535052,0,0,64.9223265171948,"Alto",0
323,"Servicios","Micro",5,122.48518737033,7.14750607848328,1,1,2.49270303576266,"Bajo",0
324,"Comercio","Grande",594,142265.560408123,4037.68131517984,0,0,1101.8616368833,"Medio",0
325,"Servicios","Mediana",86,18599.7991636395,84.8999732312504,0,1,34.1328783543785,"Medio",0
326,"Servicios","Pequeña",18,2560.84595364518,0.01,1,1,0.0044698091647828,"Bajo",0
327,"TIC","Micro",1,522.166178798748,20.4334975094691,1,1,8.99362492228106,"Medio",0
328,"Servicios","Pequeña",41,1546.42707889434,54.9554417784837,1,1,19.9741425155879,"Medio",0
329,"Servicios","Pequeña",15,2310.45001372695,55.2993332844451,0,0,24.3906516370222,"Medio",0
330,"TIC","Mediana",200,55842.7905258321,1007.34108973756,1,0,365.796493651786,"Alto",0
331,"Comercio","Pequeña",22,1059.89335698541,0.01,0,1,0.00291395109266411,"Bajo",0
332,"Servicios","Mediana",188,33363.0534471013,1180.04789270978,0,1,264.055728654368,"Bajo",0
333,"Comercio","Micro",1,366.740152647253,0.01,0,1,0.00390283467074127,"Bajo",0
334,"TIC","Mediana",97,37201.9321391501,96.9971818985813,1,1,42.2168726280143,"Alto",1
335,"Servicios","Mediana",192,49843.2322067674,0.01,0,1,0.00203929968371146,"Bajo",0
336,"Comercio","Micro",7,70.4012456466444,6.01988035707141,0,1,3.10154419207168,"Bajo",0
337,"Comercio","Mediana",167,49553.2642060425,1388.50511277126,0,0,338.810280918037,"Bajo",1
338,"Comercio","Mediana",197,38538.7839190662,0.01,0,0,0.00496688299742171,"Alto",0
339,"Comercio","Pequeña",28,2465.37319000345,81.009061844258,0,0,17.0329546926987,"Bajo",0
340,"TIC","Pequeña",32,1314.79509545029,50.5555044228926,1,0,10.8294951609936,"Alto",0
341,"Comercio","Grande",986,162216.293870006,12216.9913134304,0,1,4053.46129173116,"Bajo",0
342,"Servicios","Mediana",176,13384.6120664384,919.303791239712,1,0,362.215499801153,"Bajo",0
343,"Comercio","Micro",3,241.946862125769,17.1691119419865,0,1,5.27447840819391,"Bajo",0
344,"Servicios","Pequeña",47,4193.50939942524,96.1454398515892,1,1,30.1701615355739,"Medio",1
345,"Comercio","Micro",2,72.6705114007927,2.47842709610717,1,0,1.06349187401368,"Bajo",0
346,"Servicios","Pequeña",11,1964.21968238428,186.422992344623,1,0,83.8019839960516,"Bajo",0
347,"TIC","Mediana",89,54528.4092106439,928.576675054343,1,1,352.932550638336,"Alto",0
348,"Servicios","Pequeña",25,680.899068247527,0.01,1,1,0.00328337369259254,"Medio",0
349,"Servicios","Pequeña",16,4063.42832546216,179.478825558345,0,1,45.6466636757738,"Medio",1
350,"Comercio","Pequeña",43,4827.32796878554,236.449980530494,0,0,72.2296004002492,"Medio",0
351,"Servicios","Pequeña",48,3474.14219367784,168.738851359512,0,0,45.9830213138025,"Medio",0
352,"TIC","Mediana",110,6932.15866348462,211.504226055654,1,1,92.2020285955772,"Alto",0
353,"Comercio","Grande",546,166447.306063492,10203.0477286488,0,0,4004.3222322695,"Bajo",1
354,"Servicios","Mediana",68,37247.6231912151,0.01,1,0,0.00436640673606194,"Bajo",0
355,"Comercio","Micro",5,62.6819494180381,3.29053504115095,0,1,1.0878078908449,"Bajo",0
356,"TIC","Micro",3,492.177622201047,0.01,1,1,0.00358583449893733,"Medio",0
357,"Comercio","Grande",398,236603.852256667,10879.1844688721,0,0,4040.67699412345,"Bajo",0
358,"Comercio","Pequeña",39,1688.13843955286,86.648077614975,0,0,36.5318665884395,"Bajo",0
359,"Servicios","Pequeña",19,3856.61154298577,55.1654794242574,1,1,14.3082819122842,"Medio",0
360,"TIC","Mediana",72,40224.0917878538,3473.51060128638,0,0,1483.81205712043,"Alto",1
361,"Servicios","Micro",4,127.423730015289,0.01,1,0,0.0027081038694854,"Medio",0
362,"Servicios","Pequeña",40,3513.72410741169,323.825790348753,1,0,124.119844582724,"Alto",0
363,"TIC","Micro",2,570.284735178056,19.3680434941886,0,0,8.45161548213769,"Medio",0
364,"Servicios","Micro",7,432.938641274814,20.2975836957282,0,0,7.66868365667111,"Alto",0
365,"Servicios","Micro",9,401.482955843676,5.29701096541455,0,0,2.2290589864954,"Alto",0
366,"Comercio","Pequeña",24,3586.29049069714,187.372455830619,0,1,85.2350140925282,"Alto",0
367,"Servicios","Pequeña",39,3161.1610041,36.5645238564417,0,0,13.2345097477738,"Medio",0
368,"Servicios","Pequeña",21,2314.72947611474,91.6394054564636,0,1,40.648209170593,"Medio",0
369,"Comercio","Micro",4,107.756650657393,1.41193858815711,0,1,0.664951698195363,"Medio",0
370,"Comercio","Micro",1,419.074008986354,7.40928358090816,0,1,3.1751812608817,"Bajo",0
371,"Comercio","Pequeña",34,3725.2421254525,25.3332320846478,0,0,11.3505679463337,"Bajo",0
372,"Servicios","Pequeña",35,4047.46183613315,274.672255196516,1,0,135.993127746635,"Bajo",1
373,"TIC","Mediana",63,7140.89303689364,0.01,1,1,0.00295567062515454,"Alto",1
374,"Comercio","Micro",6,128.520563442726,6.12803105055249,0,1,2.57467350020475,"Medio",0
375,"Comercio","Mediana",117,31939.203577349,0.01,1,0,0.00476371472215061,"Bajo",0
376,"TIC","Mediana",142,10892.8474190913,474.211501009724,0,1,151.268581596011,"Medio",1
377,"Comercio","Pequeña",21,3682.92173813097,80.6334027853057,0,0,37.8099445509787,"Bajo",0
378,"Servicios","Mediana",69,30365.0948393624,804.588028493393,1,0,203.38064484519,"Bajo",0
379,"Servicios","Mediana",61,17726.355913328,411.185654865801,0,1,143.698223729964,"Medio",0
380,"TIC","Micro",4,293.336516673713,12.7535080328726,0,0,3.99526917804683,"Alto",0
381,"Comercio","Pequeña",32,3527.2767553106,87.8369168263362,0,1,32.7613444249996,"Bajo",0
382,"Comercio","Grande",355,90544.9168174528,1368.19871028851,0,0,350.421681081596,"Medio",1
383,"Servicios","Mediana",52,9882.58565659635,0.01,1,1,0.0045642757424995,"Bajo",1
384,"Comercio","Pequeña",49,2900.49903490581,111.808782602818,0,0,31.7034431441012,"Bajo",0
385,"Comercio","Mediana",184,9643.95951596089,0.01,0,1,0.00481553228783895,"Bajo",0
386,"TIC","Grande",943,83933.9999153753,8509.37243782466,1,1,2688.50251688465,"Medio",1
387,"Servicios","Micro",4,337.966313923243,6.79665767845406,0,1,2.4322292202769,"Medio",0
388,"Servicios","Pequeña",38,3038.19096705411,16.4100740832301,1,1,5.06646771938914,"Bajo",0
389,"Servicios","Pequeña",39,1874.91433776449,62.2888058812826,0,1,27.7057441971244,"Medio",0
390,"Servicios","Pequeña",14,1697.04064098187,100.260893245069,0,1,23.9793309967515,"Medio",0
391,"TIC","Micro",9,375.11048801445,0.01,1,1,0.00310381943592665,"Alto",0
392,"Servicios","Mediana",183,42384.1025098227,0.01,1,0,0.00305112234670279,"Medio",0
393,"Comercio","Mediana",162,7311.00268661976,48.3053607915572,0,1,21.6901042236138,"Bajo",1
394,"Comercio","Micro",9,496.550766273867,20.2002904668954,0,0,7.16644495996402,"Bajo",0
395,"Servicios","Mediana",187,5993.92367876135,100.990877803899,0,1,46.9715047523062,"Medio",0
396,"Servicios","Mediana",133,13092.7500070538,760.72612726526,1,1,264.666551663579,"Medio",0
397,"Servicios","Pequeña",38,1979.11433689296,4.46253990819019,0,1,2.13734835564964,"Medio",0
398,"Servicios","Micro",1,434.703072544653,10.0115044292362,0,1,2.86701461185575,"Alto",0
399,"Servicios","Pequeña",35,1329.62140953168,75.6864577766819,1,0,22.1523359706359,"Medio",0
400,"TIC","Mediana",126,48395.0550578948,2475.10129757342,1,1,1031.06143774799,"Alto",0
401,"TIC","Grande",710,332341.230632635,7813.75938521894,1,0,2484.75978349838,"Alto",1
402,"Servicios","Micro",3,262.408790236805,0.01,0,0,0.00230821128942684,"Medio",0
403,"TIC","Mediana",102,40500.436708685,2786.38202987153,0,1,528.290934326013,"Alto",1
404,"Comercio","Micro",7,196.2687580497,20.2690781988965,0,0,8.8740709519071,"Bajo",0
405,"Servicios","Mediana",61,25976.1856147088,435.72443897929,1,1,211.915231577448,"Bajo",0
406,"Comercio","Micro",9,474.083277664613,0.0893255888957816,1,0,0.0447555972107374,"Medio",0
407,"Comercio","Mediana",138,16045.8934388589,0.01,0,0,0.00360876601169425,"Bajo",0
408,"Servicios","Grande",539,55614.2648099922,0.01,0,0,0.00292233668841528,"Bajo",0
409,"Servicios","Mediana",189,48518.2323737536,0.01,0,0,0.00224655635246291,"Medio",0
410,"Comercio","Pequeña",43,1670.21985631436,0.01,1,0,0.00382279331177102,"Medio",0
411,"Servicios","Pequeña",19,3443.48247430753,0.01,0,0,0.00264817525314078,"Medio",0
412,"TIC","Pequeña",33,938.833842410126,70.7716998720762,1,0,19.4039980256628,"Alto",0
413,"Servicios","Mediana",67,48616.0744552035,27.788175632197,0,0,9.28750668396883,"Bajo",0
414,"Comercio","Micro",10,463.342695729807,0.01,0,0,0.00333463391770119,"Alto",0
415,"Servicios","Pequeña",18,4406.68641298544,146.476363027306,0,1,42.3999383728577,"Medio",1
416,"Servicios","Grande",730,156094.743707217,1216.10792359127,0,0,552.14143721107,"Bajo",0
417,"TIC","Micro",8,449.780073645232,23.1745796329964,1,1,5.81922259685265,"Alto",0
418,"Servicios","Micro",6,184.957651712466,0.01,0,1,0.00270287598389854,"Bajo",0
419,"Comercio","Micro",9,180.25375478901,6.88570431814241,0,0,1.44273235910812,"Medio",0
420,"Servicios","Pequeña",17,4996.73224904109,178.117852332473,1,1,49.2949435288706,"Alto",0
421,"Comercio","Mediana",153,49416.6743569076,230.023235846986,0,1,62.9677616337694,"Bajo",0
422,"Comercio","Pequeña",22,2660.20853538066,0.01,0,0,0.0042109559764909,"Bajo",0
423,"Comercio","Micro",9,393.023779802024,10.0953836637372,0,0,3.8416694721736,"Bajo",0
424,"Servicios","Mediana",130,19787.5366255175,0.01,1,0,0.00359199862314754,"Medio",0
425,"TIC","Mediana",181,18570.7059200109,134.555509216305,0,1,36.1377131691999,"Medio",0
426,"Comercio","Mediana",71,32803.7013672292,1184.27476929487,0,0,520.70169939301,"Bajo",0
427,"Servicios","Pequeña",44,2032.0216944674,0.01,0,0,0.00251054048730085,"Bajo",1
428,"Servicios","Micro",4,76.2759624281898,7.02106628299841,0,0,3.0850375376909,"Medio",1
429,"Servicios","Pequeña",36,4918.75620011706,0.01,0,0,0.00233027647933873,"Medio",0
430,"TIC","Mediana",179,44393.5141512358,1877.8810907357,1,1,873.915514507075,"Alto",1
431,"TIC","Mediana",140,50705.1271153758,610.894243673427,0,1,143.172535060637,"Medio",0
432,"Comercio","Pequeña",31,2577.62967643794,55.5883855637883,0,0,14.4913171350606,"Bajo",0
433,"Servicios","Mediana",170,10671.2239328772,635.010717689122,1,0,151.389996539882,"Medio",1
434,"TIC","Micro",5,439.533841482413,27.5970163436012,0,1,9.17691383644563,"Alto",0
435,"Servicios","Grande",833,54987.1962983161,3915.309627341,0,0,1464.0142752864,"Medio",0
436,"Comercio","Pequeña",45,1233.3138785325,17.9762502435112,0,0,5.80645553707752,"Bajo",1
437,"Servicios","Micro",1,453.117125795688,3.95203384022258,0,0,1.36432662320503,"Bajo",0
438,"Comercio","Mediana",191,11892.0985050499,35.5573455668437,0,0,11.8880381707096,"Medio",0
439,"Servicios","Mediana",100,16638.8717130758,864.351147021683,1,1,236.773125908601,"Bajo",1
440,"Servicios","Pequeña",43,1598.11106103007,84.8604992881863,0,0,37.3680759868769,"Medio",0
441,"Servicios","Grande",352,127966.226846911,3071.46466663606,1,1,1540.39297875105,"Alto",0
442,"Comercio","Micro",9,149.561010301113,3.75539212975432,0,0,1.52763014995825,"Medio",0
443,"Comercio","Micro",2,63.7460792786442,0.839260788315666,0,1,0.241534176618331,"Bajo",0
444,"Servicios","Micro",3,456.36647407664,16.935775986243,0,0,6.55865141463226,"Medio",0
445,"TIC","Pequeña",43,6130.67078391863,640.811107753869,0,1,270.302389131615,"Alto",1
446,"Comercio","Pequeña",33,4742.81897651963,81.7678515722366,1,0,25.8343931906568,"Bajo",0
447,"Comercio","Micro",2,253.98501799209,9.87327362873041,1,0,3.66786724476291,"Alto",0
448,"Servicios","Pequeña",47,2469.49251089245,58.2917250241936,0,0,23.6808523972721,"Medio",0
449,"Servicios","Micro",10,72.5747664924711,4.14998681090983,0,1,1.80762949369359,"Medio",0
450,"Comercio","Pequeña",29,2119.19570760801,16.0689246819362,0,0,3.65253854374304,"Medio",0
451,"Comercio","Micro",7,453.489829110913,14.2121007327282,0,1,6.05633568899203,"Medio",0
452,"Servicios","Pequeña",42,2169.78425253183,20.7183679802322,0,1,6.72857502674788,"Medio",0
453,"Servicios","Grande",952,175821.252819151,291.023029987669,1,0,137.519639857837,"Medio",0
454,"Servicios","Pequeña",29,2874.19687735382,120.01203327523,0,1,52.9628962427091,"Medio",0
455,"Servicios","Micro",4,126.62152928533,0.01,1,0,0.00270630898389282,"Medio",1
456,"TIC","Grande",379,236335.516496268,10380.8495473586,1,1,4608.78094986204,"Medio",0
457,"TIC","Micro",3,109.880626709204,2.40894458342332,1,1,0.87717042571149,"Alto",0
458,"Comercio","Pequeña",44,3263.47265474033,90.1948375627009,0,0,24.4746763515682,"Medio",0
459,"Servicios","Micro",4,295.23939214414,8.43029315465665,0,0,2.34302256162207,"Medio",0
460,"Servicios","Micro",4,152.432911633514,2.24210095694754,1,1,0.470411375391637,"Bajo",0
461,"TIC","Micro",6,543.699742926922,15.4307676028539,1,1,3.60135986247596,"Alto",0
462,"Comercio","Micro",6,139.336896513123,0.01,1,0,0.0026270953762232,"Medio",0
463,"Comercio","Micro",3,239.81545290444,8.38345153834623,0,0,3.2088690552725,"Bajo",0
464,"Servicios","Pequeña",35,4479.62836106308,120.096481077516,0,1,48.5127046130822,"Medio",0
465,"Comercio","Grande",413,109550.211648457,1226.39768989984,0,0,460.792979701845,"Medio",1
466,"Servicios","Micro",5,181.233769212849,0.01,1,0,0.00403778094449903,"Alto",0
467,"Servicios","Micro",8,444.377871288452,0.01,0,1,0.00217220762241694,"Bajo",0
468,"Comercio","Pequeña",15,3285.82613752224,0.01,0,0,0.00279368892801971,"Bajo",1
469,"Servicios","Mediana",55,43578.4439160489,390.308055435488,1,1,182.281941268162,"Medio",0
470,"TIC","Micro",3,298.601391576445,2.94939269429059,1,1,0.951292737912921,"Alto",0
471,"Servicios","Mediana",144,45240.3931971639,1076.39140158743,1,0,242.193067761736,"Medio",1
472,"TIC","Pequeña",17,1450.67236023961,45.6664841270645,1,1,21.9181351917111,"Alto",0
473,"Comercio","Mediana",160,32948.1561970897,0.01,0,0,0.00490898531354678,"Medio",1
474,"Comercio","Pequeña",27,3752.42238375358,0.01,1,0,0.00327842817302701,"Medio",0
475,"Comercio","Pequeña",39,1355.97273532767,0.01,0,0,0.00375755380911216,"Bajo",0
476,"Comercio","Micro",2,305.921976023819,4.81663276003227,0,0,1.63818395025364,"Medio",0
477,"Comercio","Grande",729,217882.831883617,5467.07182304585,0,0,1281.10978446863,"Bajo",0
478,"Servicios","Pequeña",21,4636.44904410467,68.1222920189999,0,0,25.7827790738691,"Medio",0
479,"Servicios","Micro",8,196.50186401559,0.01,1,0,0.00418249161447456,"Medio",0
480,"Comercio","Micro",1,296.038431639317,4.76194685636831,0,0,1.54589664231717,"Medio",0
481,"Servicios","Micro",2,52.2460303851403,2.93352018536548,0,0,1.02703874573047,"Alto",0
482,"TIC","Mediana",188,26932.5227153701,97.6008836933298,0,0,25.8159759318434,"Alto",1
483,"Servicios","Grande",938,209405.35615664,13879.3941883097,0,1,3185.12602885843,"Alto",0
484,"Comercio","Micro",6,324.32315456681,3.06620844492276,1,0,0.940876411058103,"Medio",0
485,"TIC","Grande",405,286680.751508559,16940.1408189071,1,0,4695.69805502847,"Alto",0
486,"Servicios","Mediana",62,10305.1308484282,514.582287757632,0,0,117.154729170055,"Alto",0
487,"Servicios","Pequeña",45,3485.10952002835,0.01,0,1,0.00395218798185611,"Bajo",0
488,"Comercio","Pequeña",50,1407.23264869303,18.016456010231,0,1,7.60301620192688,"Medio",0
489,"Comercio","Pequeña",43,3140.86793665774,0.01,0,0,0.0028105056383776,"Bajo",0
490,"TIC","Micro",6,437.219904457422,31.6631817477671,0,0,13.9428767858315,"Alto",0
491,"TIC","Pequeña",21,3387.67228182545,159.405841203693,1,0,43.9347977823409,"Alto",0
492,"Servicios","Pequeña",18,2162.84679539967,12.0233779033033,1,0,4.16334324480079,"Bajo",0
493,"Comercio","Micro",1,364.312582497951,0.103637530912359,1,1,0.0403035180097427,"Medio",0
494,"Comercio","Micro",4,263.167005777359,5.64864247021383,0,0,2.52180582463259,"Medio",0
495,"Servicios","Micro",8,153.863531618845,2.6144575714098,1,1,0.811513651509951,"Medio",0
496,"TIC","Mediana",64,31998.218551559,1717.15961685137,1,1,491.404898049452,"Alto",0
497,"Servicios","Micro",3,85.6363636325113,1.78963636628065,0,1,0.655694254745991,"Bajo",0
498,"Servicios","Micro",1,165.956258180086,3.28198589106747,0,0,1.1697609247485,"Medio",0
499,"Comercio","Mediana",69,29933.6225329898,389.317873088694,0,0,137.736813710634,"Bajo",0
500,"Comercio","Pequeña",31,597.919069230556,3.60195370877419,0,0,1.26616904997129,"Medio",0
